Query_Str,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Tweet_URL,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",DeeDee Vice,https://x.com/DeeVice80,DeeVice80,False,2023-10-09 23:59:59+00:00,False,Hence why he ignored intelligence and is using this horrific war to be king of Israel. But yeah blame Biden.,1711531988979499120,https://x.com/DeeVice80/status/1711531988979499120,0,0,0,73,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Itan Mia Mera,https://x.com/Itanduofores,Itanduofores,False,2023-10-09 23:59:50+00:00,False,"The Zionists have started to pull out the Holocaust trauma card on the media. The Israeli Zionist  is the ultimate Anti-Semite movement. It intended to move all European Jews to Palestine, to legitimise and collaborate with Anti-Semite European states. 
https://t.co/QsfWQDmI6o",1711531951633424767,https://x.com/Itanduofores/status/1711531951633424767,0,2,5,295,1,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Aditya Raj Kaul,https://x.com/AdityaRajKaul,AdityaRajKaul,True,2023-10-09 10:05:38+00:00,False,"Palestinian state is now an unfulfilled dream of the past. Hamas Islamist terror attack has throw it in the dustbin of history. IDF in Israel is preparing for massive ground assault in Gaza as the Airstrikes continue. 1,00,000 troops mobilised. 3,00,000 reserve troops called in.",1711322017591386361,https://x.com/AdityaRajKaul/status/1711322017591386361,31,672,3910,120079,9,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Dr. Einat Wilf,https://x.com/EinatWilf,EinatWilf,True,2023-10-09 10:57:48+00:00,False,"Foreign commentators blithely assume that Palestinians are fighting for “freedom”, “against occupation” or are “angered by settlements”. Palestinians have made it crystal clear for over a century in words, actions and key decisions that their goal is no Jewish state in the land.",1711335147067347011,https://x.com/EinatWilf/status/1711335147067347011,62,291,1364,153247,22,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Eli Lake,https://x.com/EliLake,EliLake,True,2023-10-09 14:54:08+00:00,False,"I keep hearing the same talking points about stolen land, Israel's occupation, blah blah blah. Here are some facts. Israel forced Jews to leave Gaze in 2005. In 2007, Hamas took over the territory and used it as a base for terror operations.",1711394622495174901,https://x.com/EliLake/status/1711394622495174901,13,76,411,20492,26,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Yonah Jeremy Bob,https://x.com/jeremybob1,jeremybob1,False,2023-10-09 16:07:36+00:00,False,"GAZA WAR BREAKING: The IDF will eliminate Hamas’ military capabilities over the course of the ongoing war between Israel and Gaza in a way which will prevent a recurrence of the invasion from Gaza for another 50 years, a senior diplomatic source said on Monday. 1/4",1711413110379049284,https://x.com/jeremybob1/status/1711413110379049284,21,93,330,114587,8,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Times Algebra,https://x.com/TimesAlgebraIND,TimesAlgebraIND,True,2023-10-09 18:14:17+00:00,False,"BIG BREAKING NEWS - Hamas requests CEASEFIRE with Israel after Israel launches MASSIVE airstrikes on Gaza 🔥🔥

Hezbollah Top leaders Abdel Hamid Sherri &amp; Mujahid Ali killed in Israeli airstrikes⚡

Israel military orders a complete halt of deliveries of food, water, fuel and https://t.co/d1gjMO2smw",1711444990080279024,https://x.com/TimesAlgebraIND/status/1711444990080279024,399,2113,11057,628561,82,https://pbs.twimg.com/media/F8BGEwSXQAAqMG3.jpg;https://pbs.twimg.com/media/F8BGE7LWIAAlgwd.jpg,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Bushra Shaikh,https://x.com/Bushra1Shaikh,Bushra1Shaikh,True,2023-10-09 12:09:02+00:00,False,"🚨The missing context: Amnesty International 

Israel has a horrific track record of committing war crimes with impunity in previous wars on Gaza.

The root causes of these repeated cycles of violence must be addressed as a matter of urgency. This requires upholding international",1711353071253504425,https://x.com/Bushra1Shaikh/status/1711353071253504425,54,136,373,25299,12,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",J. like JJ 🇫🇷 🇺🇦,https://x.com/HeliosRunner,HeliosRunner,False,2023-10-09 09:41:27+00:00,False,"just in!  The  IDF #Israeli Army announces it has retaken control of all Israeli territory taken by #Hamas since the start of the war

Israel annonce avoir entièrement repris tous les territoires et poche de résistances...

je suis content de ne pas m' être lancé ds des cartes",1711315932365078544,https://x.com/HeliosRunner/status/1711315932365078544,8,34,199,20747,1,,False,,,,,fr
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Hanan Ashrawi,https://x.com/DrHananAshrawi,DrHananAshrawi,True,2023-10-09 17:19:56+00:00,False,"1-Gaza is under total lockdown, besieged with no water, fuel, electricity or food allowed in, its people called “human animals.”Netanyahu &amp; his racist fascist partners are turning Gaza into “rubble” with indiscriminate bombing &amp; shelling killing 576, incl. 91 children &amp; 61 women.",1711431313461264512,https://x.com/DrHananAshrawi/status/1711431313461264512,113,1814,3210,289573,78,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",ettingermentum,https://x.com/ettingermentum,ettingermentum,True,2023-10-09 05:54:51+00:00,False,They have direct control over the entirety of the West Bank and indirect control over Gaza. Blatantly illegal settlements are allowed to expand with no consequence. Any Palestinian military actions are regarded as terrorism internationally. All of theirs are seen as defensive.,1711258905152536719,https://x.com/ettingermentum/status/1711258905152536719,1,18,638,13501,4,,True,ettingermentum,https://x.com/ettingermentum,,ettingermentum,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",jacob,https://x.com/jacobmc_18,jacobmc_18,False,2023-10-09 23:59:38+00:00,False,dehumanising is one of the final steps of fascist ethnic cleansing,1711531899036774618,https://x.com/jacobmc_18/status/1711531899036774618,0,3,32,1657,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Rania,https://x.com/umyaznemo,umyaznemo,True,2023-10-09 13:36:10+00:00,False,"Israel illegally occupied Palestine in 1948. Hamas came into existence 38 years later.

Israel has turned Gaza into the largest open air prison in the world. Hamas is INSIDE that prison.

Israel controls the water and electricity supplies in Gaza. Hamas doesn't.

Israel has been",1711375000257589707,https://x.com/umyaznemo/status/1711375000257589707,21,269,376,13298,6,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",The Black Horse,https://x.com/TheBlackHorse65,TheBlackHorse65,True,2023-10-09 23:59:48+00:00,False,"To clarify, Grant authorizing the liquidation of the Buffalo is one of the great crimes against nature ever committed, and bore fruit in the great dust bowl that perminantly destroyed the top soil of large areas of the south-west. Utterly without honor.",1711531943555190952,https://x.com/TheBlackHorse65/status/1711531943555190952,1,6,75,3997,1,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",AntiThesis,https://x.com/eLSamskar,eLSamskar,True,2023-10-09 13:07:49+00:00,False,"@ShaykhSulaiman Jews agreed to give over 50% of the land in accordance with UN resolutions in 1947, but in return the entire Arab world tried to kill Israel, the home of Jews for thousands of years. The current state is a result of the Palestinian death wish. Now Hamas has shown the true colors",1711367865075392724,https://x.com/eLSamskar/status/1711367865075392724,37,21,181,18725,7,,True,ShaykhSulaiman,https://x.com/ShaykhSulaiman,Sulaiman Ahmed,ShaykhSulaiman,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",OLIVIA witherite,https://x.com/Oliviawitherite,Oliviawitherite,False,2023-10-09 23:59:52+00:00,False,"Among many other issues that new Tw*tt*r has created, I am discouraged by the lack of credible news and thought pieces around major events, particularly what is happening in Israel, hitting my algo.

Can anyone provide top pieces from journos or thought leaders I need to read?",1711531961439654244,https://x.com/Oliviawitherite/status/1711531961439654244,1,0,6,1304,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Sean Johnson 🔥,https://x.com/intentionally,intentionally,True,2023-10-09 14:23:41+00:00,False,"Spent the weekend reading about Israel-Palestine, being woefully ignorant. I'm still definitely ignorant (where I'm in error, feel free to correct me), but a few things stood out to me:

--
The original proposal was to give Israel 1/3 of the land and Palestine 2/3 of the land,",1711386958054797670,https://x.com/intentionally/status/1711386958054797670,31,40,236,41023,144,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Daniel Moss,https://x.com/Moss_Eco,Moss_Eco,False,2023-10-09 23:59:51+00:00,False,"To the city-state’s outside admirers, it's just a beacon of free markets. But little has been left to chance 

https://t.co/MFyvvFNW0h via @markets",1711531956494848169,https://x.com/Moss_Eco/status/1711531956494848169,0,2,2,307,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Nikolaj🇺🇦🇵🇸,https://x.com/nikicaga,nikicaga,True,2023-10-09 18:44:59+00:00,False,"This isn't happening in the West Bank! The Gaza settlements were abandoned 20 years ago, and the people murdered lived on lands that have been Israeli for 75 years now",1711452717518921822,https://x.com/nikicaga/status/1711452717518921822,38,101,1570,212632,84,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Hipólita of the Lily Tribe 🏳️‍⚧️ 🇦🇷☭,https://x.com/its_hipolita,its_hipolita,False,2023-10-09 20:12:49+00:00,False,"It's impossible for any Palestinian struggle for liberation to have zero civilian casualties because the entirety of occupied Palestine is designed to ensure settlers pull double duty as both reservists and cannon fodder, with housing built around military installations.",1711474821278687637,https://x.com/its_hipolita/status/1711474821278687637,4,36,206,4552,6,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",108Anna,https://x.com/108SAR,108SAR,False,2023-10-09 23:59:45+00:00,False,"Dead children are lying everywhere, Israel is carpet bombing and not targeting Hamas fighters but bombing CHILDREN!    

Videos of limbless children on the streets are everywhere.",1711531929529413959,https://x.com/108SAR/status/1711531929529413959,2,4,9,532,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Imtiaz Mahmood,https://x.com/ImtiazMadmood,ImtiazMadmood,True,2023-10-09 13:19:34+00:00,False,"""Heavy rocket fire on central, southern Israel; 300,000 reservists mobilised in 48 hours""

There hasn't been a mobilisation of this scale in Israel since 1973.

The Palestinians have no future because of Hamas. They sealed their fate in 2006. Now there has to be a winner and a",1711370824572190980,https://x.com/ImtiazMadmood/status/1711370824572190980,9,103,364,28093,13,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",eric denhoff,https://x.com/EDenhoff,EDenhoff,True,2023-10-09 23:59:58+00:00,False,"While I don’t endorse the rest of the statement , glad to see NDP squarely calling Hamas terrorists &amp; their actions war crimes. #cdnpoli",1711531983053160927,https://x.com/EDenhoff/status/1711531983053160927,6,1,9,2366,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Lamis Deek  لميس ديك,https://x.com/Lamis_Deek,Lamis_Deek,True,2023-10-09 13:04:03+00:00,False,"Cut it out. 
Hamas does not ""control"" the Gaza Strip, ""Israel"" does. 

Water, food, medicine, electricity, travel, internet, bombs, borders, exit, entry, life, death is all at the unilateral control of the zionist entity.",1711366919217901608,https://x.com/Lamis_Deek/status/1711366919217901608,7,404,1409,53822,43,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Margot 🦋,https://x.com/greenleyst0ned,greenleyst0ned,False,2023-10-09 23:59:47+00:00,False,This is actually pretty normal imo lmao 🤷🏼‍♀️,1711531938165760461,https://x.com/greenleyst0ned/status/1711531938165760461,1,1,4,1116,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Adam Cochran (adamscochran.eth),https://x.com/adamscochran,adamscochran,True,2023-10-09 22:13:36+00:00,False,"Anyone saying that this was the only possible outcome to the current situation for Palestinian’s needs to remember there are two regions and two governments that identify as Palestine.

Only one of those is involved in this attack.

The PA in the West Bank is certainly",1711505217299030510,https://x.com/adamscochran/status/1711505217299030510,45,19,191,94709,12,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Nathan Goldwag 🇺🇦,https://x.com/GoldwagNathan,GoldwagNathan,False,2023-10-09 00:40:13+00:00,False,There is a lot of Discourse happening now that is eliding the fact that it remains official Israeli policy (with unconditional American backing) to maintain approximately 5 million Palestinians under indefinite military occupation and control.,1711179725182243308,https://x.com/GoldwagNathan/status/1711179725182243308,12,28,284,14717,15,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Dr Russell McGregor,https://x.com/KillAuDeepState,KillAuDeepState,True,2023-10-09 23:59:44+00:00,False,"Even though the HAMAS incursion began as a FF it doesn’t mean that other events can’t spin off in random ways.

There is no such thing as FULL spectrum control.",1711531924634870018,https://x.com/KillAuDeepState/status/1711531924634870018,0,2,16,1840,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",مُنى حوّا • Muna Hawwa,https://x.com/MunaHawwa,MunaHawwa,True,2023-10-09 08:05:18+00:00,False,"@User_60311 @palinfoen @WorldJewishCong Murder, abduction, and destruction are the ideologies behind the Zionist movement that established the state of Israel. It seems you are either disconnected from reality or ignorant. #Israel, your alleged state, was founded on the complete erasure of around 500 Palestinian",1711291736868208705,https://x.com/MunaHawwa/status/1711291736868208705,2,14,216,6609,3,,True,User_60311,https://x.com/User_60311,User #60,User_60311,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",DebateDrifter 🇺🇸,https://x.com/MUYK22,MUYK22,True,2023-10-09 23:59:37+00:00,False,"@antonioguterres @OfficialShehr @UN I thought the UN was in a deep sleep. I'm glad you woke up.

Again, what's the purpose of @UN if it can't bring everyone to the table to call for an immediate ceasefire instead of taking sides and fueling war?

As Trump said, the UN is like a club for leaders to hang out.",1711531897652670555,https://x.com/MUYK22/status/1711531897652670555,34,39,268,23964,1,,True,antonioguterres,https://x.com/antonioguterres,António Guterres,antonioguterres,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Ala Hamdan • الاء حمدان,https://x.com/AlaHamdann,AlaHamdann,True,2023-10-09 21:51:53+00:00,False,The events in Palestine did not start 48 hours ago. They started 75 years ago. But the difference now is that Israel realised that their 75-year colonial plan just went down the drain. 🚽,1711499750971740558,https://x.com/AlaHamdann/status/1711499750971740558,8,173,499,23679,5,,False,,,,,en
